season,week,index,celebrity_name,v_predicted_share,judge_avg_score
7,Week_6,67,Maurice Greene,0.21097532998638516,7.0
7,Week_6,68,Warren Sapp,0.12465378370512907,8.333333333333334
7,Week_6,71,Lance Bass,0.10086975179454513,9.0
7,Week_6,74,Brooke Burke,0.08495254584494874,8.666666666666666
7,Week_7,64,Susan Lucci,0.11765320492634944,8.0
7,Week_7,65,Cody Linley,0.12498454585766693,7.333333333333333
7,Week_7,67,Maurice Greene,0.17615045352436126,8.333333333333334
7,Week_7,68,Warren Sapp,0.16954199130444,7.0
7,Week_7,71,Lance Bass,0.2816014792490041,8.333333333333334
7,Week_7,74,Brooke Burke,0.1300683251381783,10.0
7,Week_8,65,Cody Linley,0.24322493990553898,8.0
7,Week_8,67,Maurice Greene,0.20341667897769744,8.0
7,Week_8,68,Warren Sapp,0.1993027751961571,9.0
7,Week_8,71,Lance Bass,0.1329962841110901,8.333333333333334
7,Week_8,74,Brooke Burke,0.22105932180951626,9.166666666666666
7,Week_9,65,Cody Linley,0.30765095075809834,7.666666666666667
7,Week_9,68,Warren Sapp,0.18572898424679124,8.166666666666666
7,Week_9,71,Lance Bass,0.31846722935886296,9.5
7,Week_9,74,Brooke Burke,0.18815283563624746,8.166666666666666
7,Week_10,68,Warren Sapp,0.28713774217296906,9.166666666666666
7,Week_10,71,Lance Bass,0.3904764245798083,9.166666666666666
7,Week_10,74,Brooke Burke,0.32238583324722264,10.0
8,Week_1,75,Gilles Marini,0.046234449238341344,8.0
8,Week_1,76,Denise Richards,0.04241082781393003,6.0
8,Week_1,77,David Alan Grier,0.032127116273910815,6.333333333333333
8,Week_1,78,Lawrence Taylor,0.07701567635468026,5.333333333333333
8,Week_1,79,Ty Murray,0.08670133244395185,4.666666666666667
8,Week_1,80,Shawn Johnson,0.03235922280096636,7.666666666666667
8,Week_1,81,Steve Wozniak,0.07185829616902112,4.333333333333333
8,Week_1,82,Belinda Carlisle,0.03836765359903141,5.666666666666667
8,Week_1,83,Chuck Wicks,0.06045126492119744,6.666666666666667
8,Week_1,84,Lil' Kim,0.1338117535457208,7.0
8,Week_1,85,Steve-O,0.08563638104492244,5.666666666666667
8,Week_1,86,Holly Madison,0.17739988624709485,6.0
8,Week_1,87,Melissa Rycroft,0.11562613954723133,7.666666666666667
8,Week_2,75,Gilles Marini,0.054896042726395096,9.0
8,Week_2,76,Denise Richards,0.12648483420201115,7.0
8,Week_2,77,David Alan Grier,0.0899254336161519,5.666666666666667
8,Week_2,78,Lawrence Taylor,0.05518947020043223,6.666666666666667
8,Week_2,79,Ty Murray,0.0640544655135877,6.666666666666667
8,Week_2,80,Shawn Johnson,0.0519429825661697,8.0
8,Week_2,81,Steve Wozniak,0.06844393806229006,5.666666666666667
8,Week_2,82,Belinda Carlisle,0.07960941884718857,6.0
8,Week_2,83,Chuck Wicks,0.09512311110712293,6.666666666666667
8,Week_2,84,Lil' Kim,0.07882288179008969,7.666666666666667
8,Week_2,85,Steve-O,0.06233889184540868,4.666666666666667
8,Week_2,86,Holly Madison,0.11008798593496318,6.0
8,Week_2,87,Melissa Rycroft,0.0630805435881891,8.666666666666666
8,Week_3,75,Gilles Marini,0.09011754337982913,9.0
8,Week_3,76,Denise Richards,0.06779164677126351,5.333333333333333
8,Week_3,77,David Alan Grier,0.11386747624169292,8.0
8,Week_3,78,Lawrence Taylor,0.07845065088042562,6.666666666666667
8,Week_3,79,Ty Murray,0.06432456234783,7.666666666666667
8,Week_3,80,Shawn Johnson,0.04280949027493299,9.0
8,Week_3,81,Steve Wozniak,0.08189031663319742,3.3333333333333335
8,Week_3,83,Chuck Wicks,0.061105531114878556,7.666666666666667
8,Week_3,84,Lil' Kim,0.14003461127019495,8.333333333333334
8,Week_3,85,Steve-O,0.1000047975220401,5.0
8,Week_3,86,Holly Madison,0.09039674278958548,5.666666666666667
8,Week_3,87,Melissa Rycroft,0.06920663077412932,9.0
8,Week_4,75,Gilles Marini,0.10275077190056005,10.0
8,Week_4,77,David Alan Grier,0.058940447761285965,7.333333333333333
8,Week_4,78,Lawrence Taylor,0.06748238574608412,6.333333333333333
8,Week_4,79,Ty Murray,0.05255609326147179,8.333333333333334
8,Week_4,80,Shawn Johnson,0.10567806187137355,8.333333333333334
8,Week_4,81,Steve Wozniak,0.14784128689010995,4.0
8,Week_4,83,Chuck Wicks,0.11929722983035852,7.333333333333333
8,Week_4,84,Lil' Kim,0.09560697239008815,9.0
8,Week_4,85,Steve-O,0.0793175675791735,5.0
8,Week_4,86,Holly Madison,0.08022181690111296,5.333333333333333
8,Week_4,87,Melissa Rycroft,0.0903073658683813,9.666666666666666
8,Week_5,75,Gilles Marini,0.0839052192690455,9.666666666666666
8,Week_5,77,David Alan Grier,0.1503252939538891,7.333333333333333
8,Week_5,78,Lawrence Taylor,0.07761618120003982,6.666666666666667
8,Week_5,79,Ty Murray,0.1821568617223583,7.0
8,Week_5,80,Shawn Johnson,0.08836432632143475,8.666666666666666
8,Week_5,83,Chuck Wicks,0.06067332454178298,7.666666666666667
8,Week_5,84,Lil' Kim,0.07440761439911459,8.666666666666666
8,Week_5,85,Steve-O,0.09268223026714453,6.0
8,Week_5,87,Melissa Rycroft,0.18986894832519055,8.333333333333334
8,Week_6,75,Gilles Marini,0.06410520035165203,8.666666666666666
8,Week_6,78,Lawrence Taylor,0.11004487361405454,7.333333333333333
8,Week_6,79,Ty Murray,0.07239898210706984,6.0
8,Week_6,80,Shawn Johnson,0.2299559353330611,8.666666666666666
8,Week_6,83,Chuck Wicks,0.07528524837976278,7.666666666666667
8,Week_6,84,Lil' Kim,0.24118233035641073,9.333333333333334
8,Week_6,85,Steve-O,0.12452145540793572,5.333333333333333
8,Week_6,87,Melissa Rycroft,0.08250597445005317,9.0
8,Week_7,75,Gilles Marini,0.24360258893522618,9.0
8,Week_7,78,Lawrence Taylor,0.1431851028426869,7.0
8,Week_7,79,Ty Murray,0.08706699193594306,8.0
8,Week_7,80,Shawn Johnson,0.1337354231462109,9.333333333333334
8,Week_7,83,Chuck Wicks,0.08218155472347784,9.0
8,Week_7,84,Lil' Kim,0.0817268267140723,8.666666666666666
8,Week_7,87,Melissa Rycroft,0.22850151170238273,9.666666666666666
8,Week_8,75,Gilles Marini,0.16184107109487492,9.166666666666666
8,Week_8,79,Ty Murray,0.11758187269786088,8.666666666666666
8,Week_8,80,Shawn Johnson,0.2377178861824712,8.666666666666666
8,Week_8,83,Chuck Wicks,0.1144467460634231,8.5
8,Week_8,84,Lil' Kim,0.18037201944220163,9.333333333333334
8,Week_8,87,Melissa Rycroft,0.1880404045191683,7.666666666666667
8,Week_9,75,Gilles Marini,0.1862576293843679,9.333333333333334
8,Week_9,79,Ty Murray,0.04454324652592996,7.666666666666667
8,Week_9,80,Shawn Johnson,0.21675837569341036,9.333333333333334
8,Week_9,84,Lil' Kim,0.2690978949117412,8.666666666666666
8,Week_9,87,Melissa Rycroft,0.2833428534845507,9.5
8,Week_10,75,Gilles Marini,0.3290513482763605,10.0
8,Week_10,79,Ty Murray,0.2852940332580276,8.0
8,Week_10,80,Shawn Johnson,0.27947677970623996,9.333333333333334
8,Week_10,87,Melissa Rycroft,0.10617783875937194,9.166666666666666
8,Week_11,75,Gilles Marini,0.3220024792299507,9.666666666666666
8,Week_11,80,Shawn Johnson,0.4336605619486339,10.0
8,Week_11,87,Melissa Rycroft,0.2443369588214154,9.5
9,Week_1,88,Ashley Hamiliton,0.05097791400127164,6.3333
9,Week_1,89,Debi Mazar,0.05382464327306248,7.333333333333333
9,Week_1,90,Melissa Joan Hart,0.039026415760079196,8.0
9,Week_1,91,Mark Dacascos,0.06676369241538065,9.6666
9,Week_1,92,Chuck Liddell,0.03715199046994584,7.333333333333333
9,Week_1,93,Natalie Coughlin,0.09457294925292467,8.999933333333333
9,Week_1,94,Louie Vito,0.05461188189270775,8.999933333333333
9,Week_1,95,Michael Irvin,0.05349672964093616,6.333333333333333
9,Week_1,96,Joanna Krupa,0.06849394568981429,11.3333
9,Week_1,97,Kathy Ireland,0.06277949115559264,6.666633333333333
9,Week_1,98,Tom DeLay,0.08067487924449691,6.666633333333333
9,Week_1,99,Macy Gray,0.06567405226417351,6.3333
9,Week_1,100,Aaron Carter,0.06554008774355004,10.666633333333332
9,Week_1,101,Mya,0.0588533301066319,10.3333
9,Week_1,102,Donny Osmond,0.05441550276299217,9.999966666666666
9,Week_1,103,Kelly Osbourne,0.09314249432644012,10.333266666666667
9,Week_2,89,Debi Mazar,0.04814704843493089,7.0
9,Week_2,90,Melissa Joan Hart,0.02440472298259368,6.333333333333333
9,Week_2,91,Mark Dacascos,0.05094618399379309,7.0
9,Week_2,92,Chuck Liddell,0.05652827651926506,6.333333333333333
9,Week_2,93,Natalie Coughlin,0.10391800199734953,7.0
9,Week_2,94,Louie Vito,0.15599597581497998,6.333333333333333
9,Week_2,95,Michael Irvin,0.2243302536868147,6.666666666666667
9,Week_2,96,Joanna Krupa,0.049297121617120375,6.666666666666667
9,Week_2,97,Kathy Ireland,0.0743722076679813,6.0
9,Week_2,98,Tom DeLay,0.07273083087895293,6.0
9,Week_2,100,Aaron Carter,0.025329098251477493,9.0
9,Week_2,101,Mya,0.022944861147487953,9.0
9,Week_2,102,Donny Osmond,0.025602761029146784,8.333333333333334
9,Week_2,103,Kelly Osbourne,0.06545265597810598,6.333333333333333
9,Week_3,89,Debi Mazar,0.042270094736934445,5.666666666666667
9,Week_3,90,Melissa Joan Hart,0.09081238661931293,6.333333333333333
9,Week_3,91,Mark Dacascos,0.047013400772887994,6.0
9,Week_3,92,Chuck Liddell,0.13401730874943138,5.666666666666667
9,Week_3,93,Natalie Coughlin,0.08861274217142046,8.666666666666666
9,Week_3,94,Louie Vito,0.2146864650399416,6.666666666666667
9,Week_3,95,Michael Irvin,0.020870963775604965,4.666666666666667
9,Week_3,96,Joanna Krupa,0.081281632950445,7.666666666666667
9,Week_3,98,Tom DeLay,0.0549196817016983,5.0
9,Week_3,100,Aaron Carter,0.06465440409224457,7.0
9,Week_3,101,Mya,0.08213698735874504,9.0
9,Week_3,102,Donny Osmond,0.043645188909554856,7.0
9,Week_3,103,Kelly Osbourne,0.03507874312177839,6.666666666666667
9,Week_4,90,Melissa Joan Hart,0.08981568688805229,9.333333333333334
9,Week_4,91,Mark Dacascos,0.05701361722997512,7.333333333333333
9,Week_4,92,Chuck Liddell,0.10560224488766022,5.666666666666667
9,Week_4,93,Natalie Coughlin,0.1282756275576977,8.0
9,Week_4,94,Louie Vito,0.27195123741159044,5.333333333333333
9,Week_4,95,Michael Irvin,0.06961143400140003,5.333333333333333
9,Week_4,96,Joanna Krupa,0.04027621879166044,8.666666666666666
9,Week_4,100,Aaron Carter,0.056111414412944836,6.0
9,Week_4,101,Mya,0.10041104136853843,9.333333333333334
9,Week_4,102,Donny Osmond,0.04310802597458559,8.0
9,Week_4,103,Kelly Osbourne,0.03782345147589484,7.666666666666667
9,Week_5,90,Melissa Joan Hart,0.030538864308174974,7.666666666666667
9,Week_5,91,Mark Dacascos,0.06876574839470594,8.666666666666666
9,Week_5,93,Natalie Coughlin,0.07217847420714021,7.333333333333333
9,Week_5,94,Louie Vito,0.0602998291461477,7.333333333333333
9,Week_5,95,Michael Irvin,0.107846711963562,7.0
9,Week_5,96,Joanna Krupa,0.07081236641572267,8.0
9,Week_5,100,Aaron Carter,0.08467872265834556,8.0
9,Week_5,101,Mya,0.317598728121139,9.0
9,Week_5,102,Donny Osmond,0.10852172761911451,9.666666666666666
9,Week_5,103,Kelly Osbourne,0.07875882716594751,8.0
9,Week_6,90,Melissa Joan Hart,0.10281376498763954,7.9999666666666664
9,Week_6,91,Mark Dacascos,0.08257007308907348,10.666666666666666
9,Week_6,94,Louie Vito,0.12301761811334377,8.0
9,Week_6,95,Michael Irvin,0.07063480945070327,7.333266666666667
9,Week_6,96,Joanna Krupa,0.10609842801893264,11.999966666666666
9,Week_6,100,Aaron Carter,0.04430131235239868,10.999933333333333
9,Week_6,101,Mya,0.18224778129741062,11.0
9,Week_6,102,Donny Osmond,0.21101639124754823,10.3333
9,Week_6,103,Kelly Osbourne,0.07729982144294988,8.333266666666667
9,Week_7,91,Mark Dacascos,0.08141143973930412,7.166666666666667
9,Week_7,95,Michael Irvin,0.07883995753259233,7.833333333333333
9,Week_7,96,Joanna Krupa,0.15294772936799655,9.166666666666666
9,Week_7,100,Aaron Carter,0.15591896164581165,8.833333333333334
9,Week_7,101,Mya,0.21066730273986597,8.166666666666666
9,Week_7,102,Donny Osmond,0.05197942346369793,8.666666666666666
9,Week_7,103,Kelly Osbourne,0.26823518551073156,8.666666666666666
9,Week_8,96,Joanna Krupa,0.12392771442177049,8.666666666666666
9,Week_8,100,Aaron Carter,0.20837692959257975,8.333333333333334
9,Week_8,101,Mya,0.36898734099404396,9.833333333333334
9,Week_8,102,Donny Osmond,0.11349238987001718,8.333333333333334
9,Week_8,103,Kelly Osbourne,0.1852156251215886,8.5
9,Week_9,96,Joanna Krupa,0.1911625154585481,9.0
9,Week_9,101,Mya,0.19756295231399587,9.666633333333333
9,Week_9,102,Donny Osmond,0.40694953449771976,8.2222
9,Week_9,103,Kelly Osbourne,0.20432499772973625,8.6666
9,Week_10,101,Mya,0.3256059017491882,9.4444
9,Week_10,102,Donny Osmond,0.2537140120198062,9.6666
9,Week_10,103,Kelly Osbourne,0.42068008623100556,8.4074
10,Week_1,104,Aiden Turner,0.06734114634501842,5.0
10,Week_1,105,Shannen Doherty,0.08239170220298707,6.0
10,Week_1,106,Niecy Nash,0.09420349674566214,6.0
10,Week_1,107,Buzz Aldrin,0.09271271965942149,4.666666666666667
10,Week_1,108,Chad Ochocinco,0.09277764326889443,6.0
10,Week_1,109,Evan Lysacek,0.04175583780531433,7.666666666666667
10,Week_1,110,Pamela Anderson,0.1407169677161385,7.0
10,Week_1,111,Nicole Scherzinger,0.08099703484243641,8.333333333333334
10,Week_1,112,Erin Andrews,0.15136776244181957,7.0
10,Week_1,113,Kate Gosselin,0.020419018527671702,5.333333333333333
10,Week_1,114,Jake Pavelka,0.13531667044463602,6.666666666666667
10,Week_2,104,Aiden Turner,0.06887889499819037,6.333333333333333
10,Week_2,105,Shannen Doherty,0.07709107213679223,6.666666666666667
10,Week_2,106,Niecy Nash,0.10907974557501576,7.0
10,Week_2,107,Buzz Aldrin,0.09788880362853682,4.0
10,Week_2,108,Chad Ochocinco,0.12376034973011439,5.333333333333333
10,Week_2,109,Evan Lysacek,0.15436338258750695,8.0
10,Week_2,110,Pamela Anderson,0.060424581015828996,7.333333333333333
10,Week_2,111,Nicole Scherzinger,0.050392869585572195,9.333333333333334
10,Week_2,112,Erin Andrews,0.0354653468739055,7.666666666666667
10,Week_2,113,Kate Gosselin,0.1545939634965105,5.0
10,Week_2,114,Jake Pavelka,0.06806099037202633,6.666666666666667
10,Week_3,104,Aiden Turner,0.06021451489880715,6.666666666666667
10,Week_3,106,Niecy Nash,0.07408022120822634,7.0
10,Week_3,107,Buzz Aldrin,0.08756286006946999,4.333333333333333
10,Week_3,108,Chad Ochocinco,0.04800834096764166,6.666666666666667
10,Week_3,109,Evan Lysacek,0.09134584024453786,8.666666666666666
10,Week_3,110,Pamela Anderson,0.15278073925724522,7.0
10,Week_3,111,Nicole Scherzinger,0.06262348406189353,7.666666666666667
10,Week_3,112,Erin Andrews,0.2349965201320056,7.666666666666667
10,Week_3,113,Kate Gosselin,0.12500271644313823,5.0
10,Week_3,114,Jake Pavelka,0.06338476271703428,7.0
10,Week_4,104,Aiden Turner,0.09228229455982691,5.5
10,Week_4,106,Niecy Nash,0.09919420938366139,6.0
10,Week_4,108,Chad Ochocinco,0.11793790314415792,7.333333333333333
10,Week_4,109,Evan Lysacek,0.10392125870231879,8.666666666666666
10,Week_4,110,Pamela Anderson,0.11146925060335372,7.833333333333333
10,Week_4,111,Nicole Scherzinger,0.12383691163008269,8.333333333333334
10,Week_4,112,Erin Andrews,0.0783131033031836,6.5
10,Week_4,113,Kate Gosselin,0.09702352085412992,5.333333333333333
10,Week_4,114,Jake Pavelka,0.17602154781928522,6.333333333333333
10,Week_5,106,Niecy Nash,0.08349372454581107,6.0
10,Week_5,108,Chad Ochocinco,0.27422900413793366,6.0
10,Week_5,109,Evan Lysacek,0.1729569739802251,9.0
10,Week_5,110,Pamela Anderson,0.0898745554067363,7.0
10,Week_5,111,Nicole Scherzinger,0.09524770349270298,9.666666666666666
10,Week_5,112,Erin Andrews,0.07094587345252892,7.333333333333333
10,Week_5,113,Kate Gosselin,0.12156354850804907,5.0
10,Week_5,114,Jake Pavelka,0.09168861647601284,7.666666666666667
10,Week_6,106,Niecy Nash,0.12799963515543097,8.6666
10,Week_6,108,Chad Ochocinco,0.23283955818881386,10.3333
10,Week_6,109,Evan Lysacek,0.11440313413328237,9.0
10,Week_6,110,Pamela Anderson,0.1367049965470165,9.999933333333333
10,Week_6,111,Nicole Scherzinger,0.11361892058862709,11.999966666666666
10,Week_6,112,Erin Andrews,0.1403222380117862,11.333333333333334
10,Week_6,114,Jake Pavelka,0.13411151737504307,8.3333
10,Week_7,106,Niecy Nash,0.11107466486951462,8.166666666666666
10,Week_7,108,Chad Ochocinco,0.18409619664316118,8.666666666666666
10,Week_7,109,Evan Lysacek,0.26456344801418535,9.0
10,Week_7,110,Pamela Anderson,0.20760009296248083,8.5
10,Week_7,111,Nicole Scherzinger,0.07647314600877862,9.0
10,Week_7,112,Erin Andrews,0.15619245150187944,8.5
10,Week_8,106,Niecy Nash,0.1669041481478824,7.166666666666667
10,Week_8,108,Chad Ochocinco,0.18932747633736247,7.5
10,Week_8,109,Evan Lysacek,0.09879786396370573,8.833333333333334
10,Week_8,111,Nicole Scherzinger,0.4462567859019058,9.833333333333334
10,Week_8,112,Erin Andrews,0.0987137256491434,8.833333333333334
10,Week_9,108,Chad Ochocinco,0.21560998196791661,8.666666666666666
10,Week_9,109,Evan Lysacek,0.3553894179708549,9.833333333333334
10,Week_9,111,Nicole Scherzinger,0.25994992497836517,9.833333333333334
10,Week_9,112,Erin Andrews,0.1690506750828634,9.333333333333334
10,Week_10,109,Evan Lysacek,0.3873584689271995,8.9629
10,Week_10,111,Nicole Scherzinger,0.44246574675596534,9.592566666666666
10,Week_10,112,Erin Andrews,0.17017578431683514,8.999933333333333
11,Week_1,115,David Hasselhoff,0.09693982940192518,5.0
11,Week_1,116,Florence Henderson,0.051979745725587535,6.0
11,Week_1,117,Kyle Massey,0.08063022366446193,7.666666666666667
11,Week_1,118,Jennifer Grey,0.09599854468485797,8.0
11,Week_1,119,Rick Fox,0.1012583027920999,7.333333333333333
11,Week_1,120,Kurt Warner,0.05535631191206744,6.333333333333333
11,Week_1,121,Margaret Cho,0.05985047604320051,5.0
11,Week_1,122,Michael Bolton,0.0826365301925243,5.333333333333333
11,Week_1,123,Brandy,0.07878075751077995,7.666666666666667
11,Week_1,124,The Situation,0.09933444647425027,5.0
11,Week_1,125,Audrina Patridge,0.10784122971265656,6.333333333333333
11,Week_1,126,Bristol Palin,0.08939360188558858,6.0
11,Week_2,116,Florence Henderson,0.05174470191100243,6.333333333333333
11,Week_2,117,Kyle Massey,0.10690806290039612,7.333333333333333
11,Week_2,118,Jennifer Grey,0.08919645326982246,8.0
11,Week_2,119,Rick Fox,0.08264046088496543,7.0
11,Week_2,120,Kurt Warner,0.10791464605228974,7.0
11,Week_2,121,Margaret Cho,0.08656277923668772,6.0
11,Week_2,122,Michael Bolton,0.19629967552030672,4.0
11,Week_2,123,Brandy,0.11062121097616878,7.0
11,Week_2,124,The Situation,0.07288691319130593,6.0
11,Week_2,125,Audrina Patridge,0.041747356555348954,7.666666666666667
11,Week_2,126,Bristol Palin,0.053477739501705736,7.333333333333333
11,Week_3,116,Florence Henderson,0.0676690306414443,6.666666666666667
11,Week_3,117,Kyle Massey,0.06283659413407121,7.666666666666667
11,Week_3,118,Jennifer Grey,0.06417640903009025,8.0
11,Week_3,119,Rick Fox,0.08947951512083847,8.0
11,Week_3,120,Kurt Warner,0.07422527460238801,7.666666666666667
11,Week_3,121,Margaret Cho,0.10178378228130404,6.0
11,Week_3,123,Brandy,0.05185601753762179,8.0
11,Week_3,124,The Situation,0.15028280339230507,6.666666666666667
11,Week_3,125,Audrina Patridge,0.2730245284084958,8.666666666666666
11,Week_3,126,Bristol Palin,0.06466604485144112,6.333333333333333
11,Week_4,116,Florence Henderson,0.07423755540171495,5.833333333333333
11,Week_4,117,Kyle Massey,0.13627927435506443,6.666666666666667
11,Week_4,118,Jennifer Grey,0.11487638627464011,9.333333333333334
11,Week_4,119,Rick Fox,0.12888339517367106,6.5
11,Week_4,120,Kurt Warner,0.17745656063179457,5.666666666666667
11,Week_4,123,Brandy,0.049858845952124295,8.0
11,Week_4,124,The Situation,0.07062204792617933,4.666666666666667
11,Week_4,125,Audrina Patridge,0.1264827056596057,7.666666666666667
11,Week_4,126,Bristol Palin,0.12130322862520561,5.333333333333333
11,Week_5,116,Florence Henderson,0.10933479268245848,7.0
11,Week_5,117,Kyle Massey,0.09848350040027921,6.666666666666667
11,Week_5,118,Jennifer Grey,0.06525398345255587,8.333333333333334
11,Week_5,119,Rick Fox,0.10095375056822431,8.0
11,Week_5,120,Kurt Warner,0.2783653892903143,8.0
11,Week_5,123,Brandy,0.07980796750669825,9.0
11,Week_5,125,Audrina Patridge,0.17341910245455572,7.666666666666667
11,Week_5,126,Bristol Palin,0.09438151364491403,6.0
11,Week_6,117,Kyle Massey,0.20169021451420568,9.999966666666666
11,Week_6,118,Jennifer Grey,0.19711555106295517,9.666666666666666
11,Week_6,119,Rick Fox,0.10176247839351421,10.0
11,Week_6,120,Kurt Warner,0.21979095379880592,7.3333
11,Week_6,123,Brandy,0.05247267257692412,11.999966666666666
11,Week_6,125,Audrina Patridge,0.08269043857893801,10.6666
11,Week_6,126,Bristol Palin,0.14447769107465694,9.333266666666667
11,Week_7,117,Kyle Massey,0.17044694264952598,8.375
11,Week_7,118,Jennifer Grey,0.12459026211709187,9.125
11,Week_7,119,Rick Fox,0.15997846271130026,8.625
11,Week_7,120,Kurt Warner,0.21432387323213906,8.75
11,Week_7,123,Brandy,0.13247049006894984,9.125
11,Week_7,126,Bristol Palin,0.198189969220993,8.125
11,Week_8,117,Kyle Massey,0.35653454750588903,9.333333333333334
11,Week_8,118,Jennifer Grey,0.19660349697717788,9.5
11,Week_8,120,Kurt Warner,0.134283545396399,8.0
11,Week_8,123,Brandy,0.12636664689395896,9.5
11,Week_8,126,Bristol Palin,0.186211763226575,7.833333333333333
11,Week_9,117,Kyle Massey,0.09608385589276508,9.666666666666666
11,Week_9,118,Jennifer Grey,0.27190944242645393,10.0
11,Week_9,123,Brandy,0.43927968873967427,9.5
11,Week_9,126,Bristol Palin,0.19272701294110664,8.833333333333334
11,Week_10,117,Kyle Massey,0.17865434022202706,9.111066666666666
11,Week_10,118,Jennifer Grey,0.4913837321336699,10.0
11,Week_10,126,Bristol Palin,0.32996192764430304,8.555533333333335
12,Week_1,127,Ralph Macchio,0.09089247592353807,8.0
12,Week_1,128,Chelsea Kane,0.12281229061044344,7.0
12,Week_1,129,Kirstie Alley,0.08873096396843315,7.666666666666667
12,Week_1,130,Hines Ward,0.10097749227118155,7.0
12,Week_1,131,Sugar Ray Leonard,0.1248823176114822,5.666666666666667
12,Week_1,132,Chris Jericho,0.1095204081064344,6.333333333333333
12,Week_1,133,Petra Nemcova,0.07458997211802088,6.0
12,Week_1,134,Mike Catherwood,0.05796941486004336,4.333333333333333
12,Week_1,135,Romeo,0.0962839197235626,6.333333333333333
12,Week_1,136,Wendy Williams,0.06313158133474357,4.666666666666667
12,Week_1,137,Kendra Wilkinson,0.07020916347211673,6.0
12,Week_2,127,Ralph Macchio,0.11744492452212624,7.0
12,Week_2,128,Chelsea Kane,0.05220592219130024,6.0
12,Week_2,129,Kirstie Alley,0.13252745753291184,6.666666666666667
12,Week_2,130,Hines Ward,0.1125121489850767,7.666666666666667
12,Week_2,131,Sugar Ray Leonard,0.13260704981196386,5.666666666666667
12,Week_2,132,Chris Jericho,0.11694640464525079,7.666666666666667
12,Week_2,133,Petra Nemcova,0.03543280899026626,6.0
12,Week_2,134,Mike Catherwood,0.06450855608937947,5.666666666666667
12,Week_2,135,Romeo,0.03477650154740312,7.666666666666667
12,Week_2,136,Wendy Williams,0.05592559190154579,5.666666666666667
12,Week_2,137,Kendra Wilkinson,0.1451126337827757,6.333333333333333
12,Week_3,127,Ralph Macchio,0.08080909209322339,7.0
12,Week_3,128,Chelsea Kane,0.0590222545952196,7.666666666666667
12,Week_3,129,Kirstie Alley,0.0848894707358791,7.0
12,Week_3,130,Hines Ward,0.09904451214773669,8.333333333333334
12,Week_3,131,Sugar Ray Leonard,0.12798990753968617,6.666666666666667
12,Week_3,132,Chris Jericho,0.2162447591457789,7.0
12,Week_3,133,Petra Nemcova,0.05595038446104162,8.333333333333334
12,Week_3,135,Romeo,0.05643387224254787,6.666666666666667
12,Week_3,136,Wendy Williams,0.05024895538414071,5.0
12,Week_3,137,Kendra Wilkinson,0.169366791654746,7.666666666666667
12,Week_4,127,Ralph Macchio,0.18256593569369176,8.333333333333334
12,Week_4,128,Chelsea Kane,0.08027526852450315,8.666666666666666
12,Week_4,129,Kirstie Alley,0.08580603926168562,7.333333333333333
12,Week_4,130,Hines Ward,0.09253875944688374,8.333333333333334
12,Week_4,131,Sugar Ray Leonard,0.09323654082814171,7.0
12,Week_4,132,Chris Jericho,0.10275229177718948,7.666666666666667
12,Week_4,133,Petra Nemcova,0.09859412007799331,7.666666666666667
12,Week_4,135,Romeo,0.11601542794115285,7.666666666666667
12,Week_4,137,Kendra Wilkinson,0.1482156164487582,6.0
12,Week_5,127,Ralph Macchio,0.10958787530171248,7.333333333333333
12,Week_5,128,Chelsea Kane,0.16136169112708645,8.666666666666666
12,Week_5,129,Kirstie Alley,0.08500350345044647,7.666666666666667
12,Week_5,130,Hines Ward,0.10507949296782926,9.0
12,Week_5,132,Chris Jericho,0.32092977833836006,8.666666666666666
12,Week_5,133,Petra Nemcova,0.07735756493774998,7.333333333333333
12,Week_5,135,Romeo,0.06338759044121235,8.666666666666666
12,Week_5,137,Kendra Wilkinson,0.07729250343560294,7.333333333333333
12,Week_6,127,Ralph Macchio,0.08111255528993358,8.0
12,Week_6,128,Chelsea Kane,0.12423042872592807,9.333333333333334
12,Week_6,129,Kirstie Alley,0.08741993769622661,8.666666666666666
12,Week_6,130,Hines Ward,0.2257615443908393,9.0
12,Week_6,132,Chris Jericho,0.19408898686268258,7.333333333333333
12,Week_6,135,Romeo,0.10074515413757024,9.333333333333334
12,Week_6,137,Kendra Wilkinson,0.1866413928968196,8.333333333333334
12,Week_7,127,Ralph Macchio,0.10819327708596224,8.25
12,Week_7,128,Chelsea Kane,0.04571077289155394,8.0
12,Week_7,129,Kirstie Alley,0.14887488544741057,7.5
12,Week_7,130,Hines Ward,0.1419640694737374,8.25
12,Week_7,135,Romeo,0.29967782619578537,7.5
12,Week_7,137,Kendra Wilkinson,0.2555791689055504,7.625
12,Week_8,127,Ralph Macchio,0.13618823037723396,7.666666666666667
12,Week_8,128,Chelsea Kane,0.10052898217877662,9.166666666666666
12,Week_8,129,Kirstie Alley,0.2388445801989959,8.833333333333334
12,Week_8,130,Hines Ward,0.17271125718092056,9.0
12,Week_8,135,Romeo,0.351726950064073,8.666666666666666
12,Week_9,127,Ralph Macchio,0.2181701040513435,8.0
12,Week_9,128,Chelsea Kane,0.17580204940295285,12.166666666666666
12,Week_9,129,Kirstie Alley,0.3444404974925424,9.0
12,Week_9,130,Hines Ward,0.26158734905316117,10.0
12,Week_10,128,Chelsea Kane,0.26115538501626856,9.888866666666667
12,Week_10,129,Kirstie Alley,0.44472117379066745,9.3333
