season,week,celebrity_name,v_predicted_share,ci_lower,ci_upper,ci_std,mu_base,sigma
8,Week_1,Lil' Kim,0.123088722035451,0.030546977938044215,0.14015978311717697,0.028460400334816057,-0.0564423410409265,0.3950956482945031
8,Week_1,Steve-O,0.0907927247621092,0.03429493004483466,0.14639332748109168,0.030210795790960403,0.0407929593470843,0.3940277244071433
8,Week_1,Holly Madison,0.1669957663398983,0.03318467644066963,0.16841919287839627,0.03390611135392582,0.0402688650936632,0.4144827377821666
8,Week_1,Melissa Rycroft,0.1163194728903587,0.031074024529294628,0.15872552408012994,0.03305991001818248,0.041944191653161,0.4392204452547662
8,Week_10,Gilles Marini,0.3270261542234242,0.09920143399699648,0.39493558063708556,0.07847783718405783,-0.0868677260406357,0.3730345806404708
8,Week_10,Ty Murray,0.2952461503524802,0.10071454059061133,0.49899907994630477,0.10346338232624687,0.1229834835271793,0.4870826131066055
8,Week_10,Shawn Johnson,0.2642195077178897,0.0913311668816843,0.5224760830499532,0.11441937078158258,0.073632580371731,0.5507544219905758
8,Week_10,Melissa Rycroft,0.1135081877062058,0.09755059334019667,0.4635113410986558,0.09408163143065922,0.041944191653161,0.4392204452547662
8,Week_11,Gilles Marini,0.319742565891927,0.1201169137097259,0.5321653406941479,0.10642478550825084,-0.0868677260406357,0.3730345806404708
8,Week_11,Shawn Johnson,0.4191227869639607,0.13190283478952314,0.6493261886472225,0.13321701467889155,0.073632580371731,0.5507544219905758
8,Week_11,Melissa Rycroft,0.2611346471441121,0.1337037010232851,0.6025596714363378,0.11808307661612592,0.041944191653161,0.4392204452547662
8,Week_2,Gilles Marini,0.0547101116468644,0.030794960701478833,0.1255606326660499,0.024977564419391467,-0.0868677260406357,0.3730345806404708
8,Week_2,Denise Richards,0.111807366610736,0.03168626902582174,0.12689723895290603,0.024117981898340524,-0.0886113016990513,0.3473669313732068
8,Week_2,David Alan Grier,0.0891143491937332,0.03420874532345367,0.1237880750928977,0.022680967218066683,-0.0555900328196887,0.3229860885646896
8,Week_2,Lawrence Taylor,0.0386648292454266,0.035626562270048734,0.15940729879545953,0.03403195082827456,0.1227203034473802,0.4213873260218485
8,Week_2,Ty Murray,0.0674319185079568,0.0325353589527495,0.18604610024289014,0.04011406502679812,0.1229834835271793,0.4870826131066055
8,Week_2,Shawn Johnson,0.0505567302272069,0.026161902353311825,0.20007041545313786,0.044793216425027024,0.073632580371731,0.5507544219905758
8,Week_2,Steve Wozniak,0.0684174766458075,0.0413567903137395,0.11521022493919118,0.01978053901166698,0.0242580841101754,0.2661692786387801
8,Week_2,Belinda Carlisle,0.0829831192759846,0.03252932277864749,0.1529492724383185,0.031821566137697176,0.0261166853790431,0.422396652054779
8,Week_2,Chuck Wicks,0.1245859804365515,0.025839335489682497,0.17122864849927905,0.03765714381016102,-0.0025930129231454,0.5051129412775349
8,Week_2,Lil' Kim,0.0743044444598763,0.03065571160731788,0.14364877860213635,0.028436829561682236,-0.0564423410409265,0.3950956482945031
8,Week_2,Steve-O,0.0656694936981602,0.033097443913098094,0.14950279159790916,0.03016952581810499,0.0407929593470843,0.3940277244071433
8,Week_2,Holly Madison,0.106833828020748,0.034015115884714245,0.1615121408147068,0.03229837033321754,0.0402688650936632,0.4144827377821666
8,Week_2,Melissa Rycroft,0.0649203520309476,0.032814203723577275,0.1648278465238938,0.034726667026068,0.041944191653161,0.4392204452547662
8,Week_3,Gilles Marini,0.0902109690069389,0.031883114107023505,0.13244356221821232,0.02746162082019975,-0.0868677260406357,0.3730345806404708
8,Week_3,Denise Richards,0.0661856500332879,0.03615862977396683,0.13114827316886032,0.02512802197869039,-0.0886113016990513,0.3473669313732068
8,Week_3,David Alan Grier,0.1105707400232849,0.03734243568331576,0.1312637047090596,0.02501237611569616,-0.0555900328196887,0.3229860885646896
8,Week_3,Lawrence Taylor,0.0910768150369606,0.03942225284549752,0.18392613219371093,0.0377693897193079,0.1227203034473802,0.4213873260218485
8,Week_3,Ty Murray,0.0671585390645245,0.03456270405333074,0.1986385972833632,0.0436362647383004,0.1229834835271793,0.4870826131066055
8,Week_3,Shawn Johnson,0.0417142620992895,0.02936579721917738,0.2268732425320724,0.05117346959219359,0.073632580371731,0.5507544219905758
8,Week_3,Steve Wozniak,0.0823465724347379,0.043499341699170406,0.13105437371226245,0.02334487300860046,0.0242580841101754,0.2661692786387801
8,Week_3,Chuck Wicks,0.0604643454203112,0.028744862318206613,0.1916381760914983,0.040555837658448696,-0.0025930129231454,0.5051129412775349
8,Week_3,Lil' Kim,0.1255709174635431,0.035000939397707584,0.1448691258245065,0.02935727867675034,-0.0564423410409265,0.3950956482945031
8,Week_3,Steve-O,0.1037889177560661,0.035080262341144794,0.16448094310531655,0.03321713253877934,0.0407929593470843,0.3940277244071433
8,Week_3,Holly Madison,0.090210057509549,0.035100517599226416,0.17278332755928966,0.03595094498805223,0.0402688650936632,0.4144827377821666
8,Week_3,Melissa Rycroft,0.0707022141515058,0.03486615374289634,0.16981938715170475,0.03590992612222967,0.041944191653161,0.4392204452547662
8,Week_4,Gilles Marini,0.1003460421273247,0.03504046233596784,0.14958780386293438,0.029581389037280414,-0.0868677260406357,0.3730345806404708
8,Week_4,David Alan Grier,0.0600820967549467,0.040365650948359554,0.1389871501880463,0.025918518027057382,-0.0555900328196887,0.3229860885646896
8,Week_4,Lawrence Taylor,0.0422612232698714,0.041149301441365166,0.19281623572054007,0.038895589688093014,0.1227203034473802,0.4213873260218485
8,Week_4,Ty Murray,0.0534826695049551,0.03798581983813893,0.21419913568210416,0.04481528503320539,0.1229834835271793,0.4870826131066055
8,Week_4,Shawn Johnson,0.0981450726332187,0.03246128012985736,0.2199522187813764,0.049350966391956116,0.073632580371731,0.5507544219905758
8,Week_4,Steve Wozniak,0.1571155416806754,0.049075015748780024,0.14356659247844714,0.02443571753505627,0.0242580841101754,0.2661692786387801
8,Week_4,Chuck Wicks,0.1502340467673276,0.032284129198089484,0.20436563226859047,0.045532031888778496,-0.0025930129231454,0.5051129412775349
8,Week_4,Lil' Kim,0.087618050601069,0.03619682806687359,0.15371889415358017,0.03039643236022232,-0.0564423410409265,0.3950956482945031
8,Week_4,Steve-O,0.0808901890124901,0.03831799807582619,0.1731608519042199,0.0344355395474801,0.0407929593470843,0.3940277244071433
8,Week_4,Holly Madison,0.0805941955664903,0.03654216771716264,0.17710126888844985,0.0377813676381812,0.0402688650936632,0.4144827377821666
8,Week_4,Melissa Rycroft,0.0892308720816304,0.036473037638034576,0.19753170760538338,0.04095469435027314,0.041944191653161,0.4392204452547662
8,Week_5,Gilles Marini,0.0862458059401864,0.04655501013528441,0.185466040227989,0.037094233579505045,-0.0868677260406357,0.3730345806404708
8,Week_5,David Alan Grier,0.1506844313634837,0.052920235405425876,0.17690677853558498,0.03126860078620446,-0.0555900328196887,0.3229860885646896
8,Week_5,Lawrence Taylor,0.0568933817313324,0.050705035699908675,0.2414990177384885,0.04829535712041366,0.1227203034473802,0.4213873260218485
8,Week_5,Ty Murray,0.1976978335533869,0.04293625708818899,0.26405077835387936,0.05589210362925199,0.1229834835271793,0.4870826131066055
8,Week_5,Shawn Johnson,0.0879110029803958,0.03909001234113636,0.2606301724511194,0.0567792057511889,0.073632580371731,0.5507544219905758
8,Week_5,Chuck Wicks,0.055210298794554,0.040499985106654784,0.233878743317518,0.051094584084751565,-0.0025930129231454,0.5051129412775349
8,Week_5,Lil' Kim,0.0746780633305593,0.04472010541351898,0.19483488248724068,0.037988757117524155,-0.0564423410409265,0.3950956482945031
8,Week_5,Steve-O,0.1002895788751756,0.05171983808281701,0.19971375624480675,0.04060374499785556,0.0407929593470843,0.3940277244071433
8,Week_5,Melissa Rycroft,0.1903896034309256,0.04194100089519297,0.21499099223405707,0.046151592947566614,0.041944191653161,0.4392204452547662
8,Week_6,Gilles Marini,0.0606569645294435,0.0480452867911548,0.19962104834951813,0.03920649813955011,-0.0868677260406357,0.3730345806404708
8,Week_6,Lawrence Taylor,0.1830250106673489,0.05896812407917328,0.2589560066585961,0.05385439365393965,0.1227203034473802,0.4213873260218485
8,Week_6,Ty Murray,0.0725317030907105,0.05064888044163703,0.2810545574879599,0.062298124941999544,0.1229834835271793,0.4870826131066055
8,Week_6,Shawn Johnson,0.2050638137919422,0.04430500561587807,0.30397885373070593,0.06914807034653833,0.073632580371731,0.5507544219905758
8,Week_6,Chuck Wicks,0.0739026279822332,0.042072161051826644,0.2692537389246636,0.05855888826830732,-0.0025930129231454,0.5051129412775349
8,Week_6,Lil' Kim,0.2002836004755967,0.04967349533331446,0.22745477191515157,0.04509373676455093,-0.0564423410409265,0.3950956482945031
8,Week_6,Steve-O,0.1238386297346455,0.05111330443832548,0.22449855845107264,0.045490715158909734,0.0407929593470843,0.3940277244071433
8,Week_6,Melissa Rycroft,0.0806976497280793,0.04870792874396205,0.2500604444478507,0.0523532546536747,0.041944191653161,0.4392204452547662
8,Week_7,Gilles Marini,0.2442585480570166,0.0554948107301156,0.23008395368535597,0.045763793662754786,-0.0868677260406357,0.3730345806404708
8,Week_7,Lawrence Taylor,0.1683830916720574,0.06465110828989401,0.2876862101553779,0.06010392088244383,0.1227203034473802,0.4213873260218485
8,Week_7,Ty Murray,0.0898185215920572,0.057264328313035115,0.3198861963211883,0.06951167358213786,0.1229834835271793,0.4870826131066055
8,Week_7,Shawn Johnson,0.1267225445212705,0.04650760330527164,0.3347168194294414,0.07721114517699848,0.073632580371731,0.5507544219905758
8,Week_7,Chuck Wicks,0.069416991303943,0.04975035179272143,0.2988215716123567,0.06248220424488006,-0.0025930129231454,0.5051129412775349
8,Week_7,Lil' Kim,0.0801164006777501,0.054434132324533646,0.2531251570075529,0.05053821100100992,-0.0564423410409265,0.3950956482945031
8,Week_7,Melissa Rycroft,0.221283902175905,0.055250021761301574,0.2787880671063117,0.059307213409006646,0.041944191653161,0.4392204452547662
8,Week_8,Gilles Marini,0.1656762748857594,0.0693759530710809,0.2797145554130771,0.052756989172080965,-0.0868677260406357,0.3730345806404708
8,Week_8,Ty Murray,0.1260243980003999,0.06773844127823493,0.35506359183729247,0.07625817182334542,0.1229834835271793,0.4870826131066055
8,Week_8,Shawn Johnson,0.2307121693116388,0.05922998261239024,0.3821604042464026,0.08463595385371786,0.073632580371731,0.5507544219905758
8,Week_8,Chuck Wicks,0.1109701725303482,0.053624472135961276,0.3400017537956559,0.0728601430845915,-0.0025930129231454,0.5051129412775349
8,Week_8,Lil' Kim,0.1731498712992905,0.06286239517261535,0.30022998044780463,0.06116881190907342,-0.0564423410409265,0.3950956482945031
8,Week_8,Melissa Rycroft,0.1934671139725631,0.06681835676905622,0.3278715890437194,0.06728387125482521,0.041944191653161,0.4392204452547662
8,Week_9,Gilles Marini,0.1963433951617333,0.07577931699198223,0.3190355319926943,0.06334118888959993,-0.0868677260406357,0.3730345806404708
8,Week_9,Ty Murray,0.0486477863169422,0.08181201955951013,0.44359459741559565,0.09265103339982579,0.1229834835271793,0.4870826131066055
8,Week_9,Shawn Johnson,0.2149608328346286,0.06792137221644509,0.4264525982034546,0.09552791538410449,0.073632580371731,0.5507544219905758
8,Week_9,Lil' Kim,0.2525742979322858,0.07547472252102887,0.3507466047347089,0.07044931596024911,-0.0564423410409265,0.3950956482945031
8,Week_9,Melissa Rycroft,0.2874736877544098,0.07786734385913333,0.3734361254402613,0.07725626041888019,0.041944191653161,0.4392204452547662
9,Week_1,Ashley Hamiliton,0.0357807516820046,0.025742343855411874,0.10502522130380675,0.020586799606952626,-0.0848441618763409,0.3706846632517569
9,Week_1,Debi Mazar,0.0553389100358693,0.02557672380252414,0.09936450069500075,0.018628616341873974,-0.0666738760261366,0.3410931011118781
9,Week_1,Melissa Joan Hart,0.0382715541793657,0.026011652694368403,0.10108951435974456,0.01976567533223801,-0.0974322636627526,0.3600771662121368
9,Week_1,Mark Dacascos,0.0674811019550228,0.027790862455630134,0.1009735819884466,0.019700203630777846,-0.0669420344046332,0.3407871568131151
9,Week_1,Chuck Liddell,0.042119658007627,0.026644364352549785,0.12313806436934635,0.02649603269471363,0.0738817867215075,0.4132785000683538
9,Week_1,Natalie Coughlin,0.0966204242251013,0.023578534246211494,0.15692889553556985,0.03667937240293077,0.1021591729796581,0.5315725332430667
9,Week_1,Louie Vito,0.0559904187110917,0.02456467149242885,0.16833888486294338,0.0379990656766378,0.0920435370754663,0.5558702337626675
9,Week_1,Michael Irvin,0.0565768077688934,0.028179640341326962,0.15828598258067553,0.033932437346329676,0.1209344926044562,0.4590748262285107
9,Week_1,Joanna Krupa,0.0670532629228418,0.02957714790790066,0.10700472450151909,0.020102922974646557,-0.0343852302337449,0.3355931251670641
9,Week_1,Kathy Ireland,0.0650073066983305,0.03148844166799035,0.0998798348893057,0.018168579388264425,-0.0049993127249449,0.3002993915126791
9,Week_1,Tom DeLay,0.0812355645572109,0.03661269314999373,0.09651704496404627,0.015480802093111187,0.0179897975372158,0.2473471149102413
9,Week_1,Macy Gray,0.0695018988288857,0.02515545654113028,0.1422077320787299,0.030191400188383028,0.0163497032581993,0.4539507340819643
9,Week_1,Aaron Carter,0.0660592038419178,0.022117702023813208,0.140338619769626,0.030251141724813344,-0.0430872196377265,0.4898021374716378
9,Week_1,Mya,0.0564015865095477,0.02292294829190639,0.12096680039619655,0.025318754221020225,-0.0635866236389254,0.4118566524051666
9,Week_1,Donny Osmond,0.0566287590225542,0.026717092764384907,0.12567117723833116,0.026167897171129422,0.0303186791003139,0.4228067555548838
9,Week_1,Kelly Osbourne,0.0899327910537348,0.025949798392165203,0.13509043915057262,0.02808626927477857,0.0279950423801669,0.4303093939989974
9,Week_10,Mya,0.2966962548805307,0.13894230500850002,0.5490096892223784,0.10564641320558728,-0.0635866236389254,0.4118566524051666
9,Week_10,Donny Osmond,0.2971320354855524,0.15345671634200997,0.5982059461964614,0.11319607194616757,0.0303186791003139,0.4228067555548838
9,Week_10,Kelly Osbourne,0.4061717096339168,0.15624101138691227,0.5724686574408625,0.11205522616395158,0.0279950423801669,0.4303093939989974
9,Week_2,Debi Mazar,0.0492364077571601,0.030940848047533876,0.11761328656237253,0.023081431264381988,-0.0666738760261366,0.3410931011118781
9,Week_2,Melissa Joan Hart,0.0243234501677204,0.02920574024633764,0.1230379885521464,0.024103485584795924,-0.0974322636627526,0.3600771662121368
9,Week_2,Mark Dacascos,0.0515238046379883,0.032045604554657575,0.11870133707715855,0.02211185966542517,-0.0669420344046332,0.3407871568131151
9,Week_2,Chuck Liddell,0.056643137607045,0.03213977636460385,0.14850568995346353,0.03083814735764053,0.0738817867215075,0.4132785000683538
9,Week_2,Natalie Coughlin,0.105754841515979,0.023219410673954423,0.19357919549849018,0.044100318503120274,0.1021591729796581,0.5315725332430667
9,Week_2,Louie Vito,0.155467973166344,0.02309662503151571,0.1951045182005238,0.04675891584066411,0.0920435370754663,0.5558702337626675
9,Week_2,Michael Irvin,0.2166597911854512,0.03021748528154419,0.1797110118071009,0.03639628854607792,0.1209344926044562,0.4590748262285107
9,Week_2,Joanna Krupa,0.0487361121353858,0.03106476447783519,0.11749985769958723,0.0228914089481627,-0.0343852302337449,0.3355931251670641
9,Week_2,Kathy Ireland,0.0765708971370213,0.037096697263395303,0.11483819338650388,0.0208384632388251,-0.0049993127249449,0.3002993915126791
9,Week_2,Tom DeLay,0.0749309464385248,0.039862421942141145,0.11072580926477309,0.01817190871929185,0.0179897975372158,0.2473471149102413
9,Week_2,Aaron Carter,0.024156175863914,0.025143301309860155,0.15510676009181962,0.03339413315762335,-0.0430872196377265,0.4898021374716378
9,Week_2,Mya,0.0251962002669692,0.027528976104566043,0.13231380459457737,0.02699946153745,-0.0635866236389254,0.4118566524051666
9,Week_2,Donny Osmond,0.0260096152663639,0.029739359330603732,0.15112441172865404,0.031023111891288157,0.0303186791003139,0.4228067555548838
9,Week_2,Kelly Osbourne,0.0647906468541322,0.030808943872355023,0.14760823216685226,0.031688255193443426,0.0279950423801669,0.4303093939989974
9,Week_3,Debi Mazar,0.0450471770042883,0.033192068045032865,0.13036400875757898,0.025092112730975582,-0.0666738760261366,0.3410931011118781
9,Week_3,Melissa Joan Hart,0.0873388357563852,0.032243076003982366,0.12390584749994281,0.023929958382148495,-0.0974322636627526,0.3600771662121368
9,Week_3,Mark Dacascos,0.0491222139189051,0.03335514319089676,0.12762376379025622,0.02375995259492023,-0.0669420344046332,0.3407871568131151
9,Week_3,Chuck Liddell,0.1160004256088944,0.030761126504377193,0.16283159401421793,0.03272336587530825,0.0738817867215075,0.4132785000683538
9,Week_3,Natalie Coughlin,0.0935705475240609,0.030251127860613514,0.19679084150606774,0.04266623645287219,0.1021591729796581,0.5315725332430667
9,Week_3,Louie Vito,0.2194326002135939,0.028250237082409063,0.2086398909260835,0.04652559918220765,0.0920435370754663,0.5558702337626675
9,Week_3,Michael Irvin,0.0238201619762492,0.03492817226920206,0.1805918943166203,0.03777007435806271,0.1209344926044562,0.4590748262285107
9,Week_3,Joanna Krupa,0.080525545362049,0.03402977552446352,0.12491960024460297,0.02346123399779859,-0.0343852302337449,0.3355931251670641
9,Week_3,Tom DeLay,0.0561917847830298,0.04286190178145187,0.11630823037118608,0.01884375207208562,0.0179897975372158,0.2473471149102413
9,Week_3,Aaron Carter,0.0690036414324559,0.0259040009552382,0.16308385661006392,0.035181027213259754,-0.0430872196377265,0.4898021374716378
9,Week_3,Mya,0.0732816742949557,0.029342687030825768,0.1442938871100961,0.02847534011148576,-0.0635866236389254,0.4118566524051666
9,Week_3,Donny Osmond,0.0472528749354289,0.032190073777059694,0.15535845580695526,0.03147502500921017,0.0303186791003139,0.4228067555548838
9,Week_3,Kelly Osbourne,0.0394125171897032,0.03270321829741919,0.16902233222740776,0.034705494421682775,0.0279950423801669,0.4303093939989974
9,Week_4,Melissa Joan Hart,0.0861755103808141,0.035582915259028396,0.1393989520293933,0.028173013735675285,-0.0974322636627526,0.3600771662121368
9,Week_4,Mark Dacascos,0.0605471071075986,0.03871034354403649,0.14785393930999868,0.028871158048810974,-0.0669420344046332,0.3407871568131151
9,Week_4,Chuck Liddell,0.0941665087324769,0.03956312855994782,0.18604749595982523,0.03884461144871587,0.0738817867215075,0.4132785000683538
9,Week_4,Natalie Coughlin,0.1343081846192331,0.03334180814130011,0.22265142951209885,0.04934703517837103,0.1021591729796581,0.5315725332430667
9,Week_4,Louie Vito,0.2762551432158691,0.034371736534292735,0.23874911260113968,0.05392590224664099,0.0920435370754663,0.5558702337626675
9,Week_4,Michael Irvin,0.073924186546477,0.04137176369662466,0.21420118562159166,0.046093678395074694,0.1209344926044562,0.4590748262285107
9,Week_4,Joanna Krupa,0.0414392767124939,0.03913186806143524,0.15386145592596318,0.02957873655861187,-0.0343852302337449,0.3355931251670641
9,Week_4,Aaron Carter,0.059817815569517,0.02884230973974871,0.20351975749851278,0.0435384939169216,-0.0430872196377265,0.4898021374716378
9,Week_4,Mya,0.0849676167172939,0.03518420681994416,0.16513540442295468,0.034343548403082146,-0.0635866236389254,0.4118566524051666
9,Week_4,Donny Osmond,0.0469820450005743,0.03811233339511363,0.18248877997126395,0.037934513571184554,0.0303186791003139,0.4228067555548838
9,Week_4,Kelly Osbourne,0.0414166053976518,0.03515966332620805,0.18249363071368427,0.038296688978492956,0.0279950423801669,0.4303093939989974
9,Week_5,Melissa Joan Hart,0.0329738446362658,0.04077526045184754,0.16234425049123838,0.03157441067646785,-0.0974322636627526,0.3600771662121368
9,Week_5,Mark Dacascos,0.0763853778114024,0.04241863595239492,0.15573179105138288,0.030525884855647285,-0.0669420344046332,0.3407871568131151
9,Week_5,Natalie Coughlin,0.0808849865882027,0.03778507920517758,0.24184060497016513,0.05517436025742542,0.1021591729796581,0.5315725332430667
9,Week_5,Louie Vito,0.0672162922248019,0.035228884768026,0.24596092995261076,0.05594827465989993,0.0920435370754663,0.5558702337626675
9,Week_5,Michael Irvin,0.1190901264469907,0.04289501297399548,0.2291969235981996,0.04743830010435082,0.1209344926044562,0.4590748262285107
9,Week_5,Joanna Krupa,0.0751665599097523,0.04680511164578983,0.16984649069275645,0.031620162437089684,-0.0343852302337449,0.3355931251670641
9,Week_5,Aaron Carter,0.0958815599130679,0.03498961864314366,0.2195971999369639,0.04749176267713977,-0.0430872196377265,0.4898021374716378
9,Week_5,Mya,0.2399492506027831,0.036686035713796375,0.17061810241214975,0.036144741267365554,-0.0635866236389254,0.4118566524051666
9,Week_5,Donny Osmond,0.1283917947854182,0.04379920510438133,0.20896326650033287,0.04372749345237722,0.0303186791003139,0.4228067555548838
9,Week_5,Kelly Osbourne,0.0840602070813148,0.040442489665207804,0.20453319874564022,0.04316227847293588,0.0279950423801669,0.4303093939989974
9,Week_6,Melissa Joan Hart,0.0986548221041949,0.0430170329471763,0.18274192480128865,0.036416162937501065,-0.0974322636627526,0.3600771662121368
9,Week_6,Mark Dacascos,0.084125714148648,0.047799461856423864,0.17025672493995597,0.03240017412277033,-0.0669420344046332,0.3407871568131151
9,Week_6,Louie Vito,0.126098618385786,0.03940349403151528,0.29578009139285705,0.06699451785899405,0.0920435370754663,0.5558702337626675
9,Week_6,Michael Irvin,0.0757519263964272,0.0519407831768097,0.256679141664977,0.0536217669099269,0.1209344926044562,0.4590748262285107
9,Week_6,Joanna Krupa,0.1043433746308846,0.051999407710475835,0.1824542457080548,0.03491549581024729,-0.0343852302337449,0.3355931251670641
9,Week_6,Aaron Carter,0.042769959479709,0.03612046723665531,0.22965550977882734,0.04977088125845219,-0.0430872196377265,0.4898021374716378
9,Week_6,Mya,0.1520090543400245,0.04173492704958029,0.2061445982299563,0.042232418075822654,-0.0635866236389254,0.4118566524051666
9,Week_6,Donny Osmond,0.2345162977117319,0.04677480474549443,0.22047656372979618,0.04457329983862722,0.0303186791003139,0.4228067555548838
9,Week_6,Kelly Osbourne,0.0817302328025935,0.04402948012285753,0.23333942131900873,0.0486740256057173,0.0279950423801669,0.4303093939989974
9,Week_7,Mark Dacascos,0.0864669976805042,0.059145258319385614,0.23286447950734965,0.04376246844215765,-0.0669420344046332,0.3407871568131151
9,Week_7,Michael Irvin,0.0894081146618496,0.06483313902475984,0.30850410271879253,0.06480881769565659,0.1209344926044562,0.4590748262285107
9,Week_7,Joanna Krupa,0.1566970277688079,0.06436874072398747,0.23923653856221527,0.04489157948060795,-0.0343852302337449,0.3355931251670641
9,Week_7,Aaron Carter,0.1725455104370048,0.0545190697674497,0.2920546937422411,0.06330718302064155,-0.0430872196377265,0.4898021374716378
9,Week_7,Mya,0.1864746206319622,0.05443482661564292,0.2568807373156032,0.05100258669194175,-0.0635866236389254,0.4118566524051666
9,Week_7,Donny Osmond,0.0560966561978716,0.06392513708823681,0.2901422536358781,0.05940021006312909,0.0303186791003139,0.4228067555548838
9,Week_7,Kelly Osbourne,0.2523110726219995,0.06005290516436938,0.29384282203048634,0.058549153296530244,0.0279950423801669,0.4303093939989974
9,Week_8,Joanna Krupa,0.1322254957062339,0.09321960804741262,0.3286188101200832,0.061997866349479874,-0.0343852302337449,0.3355931251670641
9,Week_8,Aaron Carter,0.2400024099730469,0.0832881182268213,0.3882350315965712,0.08293639130020358,-0.0430872196377265,0.4898021374716378
9,Week_8,Mya,0.3062108115151099,0.07970747700963916,0.357495450361096,0.07203728486787137,-0.0635866236389254,0.4118566524051666
9,Week_8,Donny Osmond,0.1299070151189736,0.0869827760244698,0.3853628357744837,0.07698575271808197,0.0303186791003139,0.4228067555548838
9,Week_8,Kelly Osbourne,0.1916542676866356,0.08876969885780711,0.38843807834004523,0.07825500906117173,0.0279950423801669,0.4303093939989974
9,Week_9,Joanna Krupa,0.1834393438987127,0.1196163238549579,0.40777722112249193,0.0739715936487403,-0.0343852302337449,0.3355931251670641
9,Week_9,Mya,0.1803358915298065,0.10498500234089153,0.41485751367030066,0.08045626189794526,-0.0635866236389254,0.4118566524051666
9,Week_9,Donny Osmond,0.4344355643670449,0.11921450887708389,0.46679790271866395,0.09055571647503108,0.0303186791003139,0.4228067555548838
9,Week_9,Kelly Osbourne,0.2017892002044357,0.11213050155011076,0.4531710632861498,0.08570692951226613,0.0279950423801669,0.4303093939989974
10,Week_1,Aiden Turner,0.1353646704989417,0.03800036869458715,0.16570372211570777,0.03206121177020288,-0.0888312236296532,0.3754748596398865
10,Week_1,Shannen Doherty,0.0772305981793411,0.04257666814539727,0.15265088292624568,0.028255788526670787,-0.0961891211909401,0.3386691033030887
10,Week_1,Niecy Nash,0.0903349581792238,0.04279292075272809,0.15265248622907565,0.02878336630381471,-0.0758688470681033,0.3531315296573306
10,Week_1,Buzz Aldrin,0.1090653307450102,0.05637038707673617,0.14826290726886934,0.023788435284672553,0.0707227657016301,0.2331352789071936
10,Week_1,Chad Ochocinco,0.0932799249669834,0.04188779689364991,0.19212865290771206,0.04059257123407377,0.0683574997465398,0.4446432156106685
10,Week_1,Evan Lysacek,0.0426449816007723,0.03544425909350193,0.22723655802106194,0.05075452114486566,0.0860744118721223,0.5238928213260864
10,Week_1,Pamela Anderson,0.0898704748059509,0.04572146559997978,0.12677935846461919,0.020351210789813164,-0.0924763696683744,0.2361374203638312
10,Week_1,Nicole Scherzinger,0.0645766272735554,0.037335405075338245,0.13969485528750644,0.02583123879617691,-0.1255209491276522,0.3261113088719349
10,Week_1,Erin Andrews,0.1368045577211894,0.0398250156194016,0.17951101026167898,0.036435954252243344,0.0423219389934637,0.4065552045288637
10,Week_1,Kate Gosselin,0.0228044581859534,0.04482567132979494,0.17519102566363273,0.03564807451344324,0.0447215013550422,0.3940495373076687
10,Week_1,Jake Pavelka,0.138023417843078,0.04261590852407175,0.18625058273902367,0.03870169814038357,0.0544150147206935,0.4233450347955632
10,Week_10,Evan Lysacek,0.4194158667324392,0.14828597621657258,0.6302822634103896,0.12501918300500273,0.0860744118721223,0.5238928213260864
10,Week_10,Nicole Scherzinger,0.3653576375701353,0.13966292209547804,0.49733591806725685,0.09208538545416907,-0.1255209491276522,0.3261113088719349
10,Week_10,Erin Andrews,0.2152264956974254,0.15006595356430394,0.576719629771918,0.10950019731700471,0.0423219389934637,0.4065552045288637
10,Week_2,Aiden Turner,0.0921422550246569,0.036837995114049914,0.15578476360746907,0.031544527680476595,-0.0888312236296532,0.3754748596398865
10,Week_2,Shannen Doherty,0.0724821138311276,0.04143245458118901,0.1448145239450439,0.027325194236490432,-0.0961891211909401,0.3386691033030887
10,Week_2,Niecy Nash,0.1040743880349056,0.04110504529281741,0.14937304151353456,0.028042687350234255,-0.0758688470681033,0.3531315296573306
10,Week_2,Buzz Aldrin,0.1120512813292242,0.056543149136497786,0.14715562637316973,0.022925290331237858,0.0707227657016301,0.2331352789071936
10,Week_2,Chad Ochocinco,0.123311192622704,0.03971204042918309,0.20316335202932873,0.04204726659792235,0.0683574997465398,0.4446432156106685
10,Week_2,Evan Lysacek,0.1374920758847644,0.036323484705915385,0.22729876516267025,0.05006607780053587,0.0860744118721223,0.5238928213260864
10,Week_2,Pamela Anderson,0.0579290029651408,0.048290673305801037,0.1281956904256515,0.02071905254396225,-0.0924763696683744,0.2361374203638312
10,Week_2,Nicole Scherzinger,0.0469721259221767,0.04021029835396686,0.14076985131335784,0.026265139531223673,-0.1255209491276522,0.3261113088719349
10,Week_2,Erin Andrews,0.0406377203066268,0.04112161115443172,0.18763582148455168,0.03839614486595918,0.0423219389934637,0.4065552045288637
10,Week_2,Kate Gosselin,0.1404558562923463,0.04306258668193744,0.18440792378341453,0.03700114770823364,0.0447215013550422,0.3940495373076687
10,Week_2,Jake Pavelka,0.0724519877863261,0.04050398731202791,0.17722497087738603,0.036911805082337386,0.0544150147206935,0.4233450347955632
10,Week_3,Aiden Turner,0.0640979088802281,0.040737574870853686,0.17296940473109326,0.033478700352271316,-0.0888312236296532,0.3754748596398865
