season,week,celebrity_name,v_predicted_share,ci_lower,ci_upper,ci_std,mu_base,sigma
1,Week_4,Rachel Hunter,0.2065491108735632,0.17667590648720324,0.3169324556400563,0.03639949934673305,-0.0284090395211419,0.1188196368934692
1,Week_4,Joey McIntyre,0.2372051943737429,0.1634627377182615,0.36480982840886583,0.05173751199221811,-0.0111688925324059,0.2314977490993023
1,Week_5,John O'Hurley,0.3926700177276033,0.20659256808043044,0.4927714244212933,0.07366560345727262,-0.0040981350741872,0.2693806119069614
1,Week_5,Kelly Monaco,0.1373259481949179,0.19815728406213576,0.4881544226853671,0.07758747893093369,-0.0141820985335064,0.3080982650682253
1,Week_5,Joey McIntyre,0.4700040340774787,0.20951373265566864,0.4767715168564417,0.06940224607557213,-0.0111688925324059,0.2314977490993023
1,Week_6,John O'Hurley,0.633849371585453,0.31477453914067394,0.7124639120609022,0.0994950628183312,-0.0040981350741872,0.2693806119069614
1,Week_6,Kelly Monaco,0.3661506284145471,0.28753608793909785,0.685225460859326,0.0994950628183312,-0.0141820985335064,0.3080982650682253
2,Week_1,Tatum O'Neal,0.0802167447612703,0.05361771906877014,0.1537608463649075,0.02737169904155919,-0.0079575040162708,0.2835686649391862
2,Week_1,Tia Carrere,0.1953783568153455,0.05487466481650645,0.16163566432930845,0.027411051449604967,-0.0094152230006293,0.2891084733129763
2,Week_1,George Hamilton,0.0848251764022405,0.05779958736818814,0.15219042452722126,0.02429191892190446,0.0035408922976824,0.2432827111598484
2,Week_1,Lisa Rinna,0.0593462827204537,0.05447036661102745,0.15502318741290272,0.025840102980305087,-0.0079621285612694,0.2835811175753629
2,Week_1,Stacy Keibler,0.0829766954456261,0.039212691698411524,0.2363240729255871,0.05068864272189636,0.0040913953142948,0.4893281897521356
2,Week_1,Jerry Rice,0.1073658588771418,0.04250379959099281,0.20359160712079666,0.042545808334932406,0.0127856499601082,0.4367133423923282
2,Week_1,Giselle Fernandez,0.0742331620072104,0.0485632559633656,0.17860317263941625,0.034122063647370894,0.0232630673871132,0.3404626876718594
2,Week_1,Master P,0.077292431971758,0.06093747200069378,0.1459366750474686,0.02245539419207106,-0.0101233930503452,0.2279523876783306
2,Week_1,Drew Lachey,0.1168984394554728,0.06045063408546883,0.1460210061220225,0.022193881319951154,-0.0126357179566773,0.2360407079718404
2,Week_1,Kenny Mayne,0.1214668515434803,0.05297517338593208,0.18388244673173185,0.03319528599035494,0.0242107748563896,0.3361763902311621
2,Week_2,Tatum O'Neal,0.1027757878159415,0.061900179400857354,0.1778408944883121,0.028911837795462438,-0.0079575040162708,0.2835686649391862
2,Week_2,Tia Carrere,0.1007655454948529,0.059702224953311726,0.18045197590412343,0.030905023141990933,-0.0094152230006293,0.2891084733129763
2,Week_2,George Hamilton,0.1079123292361713,0.06433255029725528,0.17072225034631894,0.028070849640022242,0.0035408922976824,0.2432827111598484
2,Week_2,Lisa Rinna,0.0910410771151057,0.060104786089196366,0.17682074177956247,0.030630637798025516,-0.0079621285612694,0.2835811175753629
2,Week_2,Stacy Keibler,0.1036799455624058,0.043614507133908784,0.25229247979913255,0.05286693715227353,0.0040913953142948,0.4893281897521356
2,Week_2,Jerry Rice,0.1115615830933769,0.04803795743435463,0.22712856818081012,0.04610737767111119,0.0127856499601082,0.4367133423923282
2,Week_2,Giselle Fernandez,0.1756016264122228,0.05626602797710113,0.19650598507906863,0.03611625333291378,0.0232630673871132,0.3404626876718594
2,Week_2,Master P,0.0787397018446664,0.06492706323207868,0.1601193607092436,0.024618944883756183,-0.0101233930503452,0.2279523876783306
2,Week_2,Drew Lachey,0.1279224034252562,0.06540589856606695,0.16678401004312596,0.025718885921841145,-0.0126357179566773,0.2360407079718404
2,Week_3,Tia Carrere,0.2062470571420731,0.06868969264365427,0.20653423170593765,0.03505538974166837,-0.0094152230006293,0.2891084733129763
