season,week,celebrity_name,v_predicted_share,judge_avg_score,mu_base,sigma,sampled_val
9,Week_3,Debi Mazar,0.05309154828593495,5.666666666666667,-0.006584644732904402,0.2783592195506458,-0.19539708647856208
9,Week_3,Melissa Joan Hart,0.09383171004342054,6.333333333333333,-0.012809408261177954,0.30188413716940715,0.3740880229788355
9,Week_3,Mark Dacascos,0.056983814911210955,6.0,-0.006602000962843464,0.278405099328816,-0.12464755748098197
9,Week_3,Chuck Liddell,0.1225620657690296,5.666666666666667,0.009227174556049619,0.45505028856350793,0.641202724947014
9,Week_3,Natalie Coughlin,0.08763341109423854,8.666666666666666,0.005323452355374231,0.4827500409433884,0.30574749434296916
9,Week_3,Louie Vito,0.18987063898737236,6.666666666666667,0.0024790176120156244,0.5014581247674598,1.078928156775453
9,Week_3,Michael Irvin,0.02387188524762263,4.666666666666667,0.012521005070170593,0.4378121718378061,-0.9947134190448
9,Week_3,Joanna Krupa,0.0702873540128297,7.666666666666667,-0.031071959705043534,0.12298580736142159,0.08517706054741733
9,Week_3,Tom DeLay,0.05959002605802168,5.0,0.008131990501936956,0.22935003007052593,-0.0799266240209879
9,Week_3,Aaron Carter,0.06924967384144096,7.0,-0.0176797652699368,0.2512836981840905,0.07030359911718842
9,Week_3,Mya,0.07371238907691541,9.0,-0.01491476491392357,0.2412045442120484,0.13275605045022984
9,Week_3,Donny Osmond,0.05616216270339835,7.0,-0.002520445449917946,0.2059386431646771,-0.13917156741630568
9,Week_3,Kelly Osbourne,0.04315331996856432,6.666666666666667,0.013049773652764904,0.3891605052873007,-0.40265548132328294
9,Week_4,Melissa Joan Hart,0.09449376186272217,9.333333333333334,-0.012809408261177954,0.30188413716940715,0.4446837851979153
9,Week_4,Mark Dacascos,0.06870208689901777,7.333333333333333,-0.006602000962843464,0.278405099328816,0.12592954066588524
9,Week_4,Chuck Liddell,0.10179145580941969,5.666666666666667,0.009227174556049619,0.45505028856350793,0.5190761343606116
9,Week_4,Natalie Coughlin,0.12477000522148055,8.0,0.005323452355374231,0.4827500409433884,0.72262204918357
9,Week_4,Louie Vito,0.23950519023420216,5.333333333333333,0.0024790176120156244,0.5014581247674598,1.3747250526519665
9,Week_4,Michael Irvin,0.07240555709880345,5.333333333333333,0.012521005070170593,0.4378121718378061,0.17843301686624694
9,Week_4,Joanna Krupa,0.053588536458491084,8.666666666666666,-0.031071959705043534,0.12298580736142159,-0.12251486192841268
9,Week_4,Aaron Carter,0.06349384147389286,6.0,-0.0176797652699368,0.2512836981840905,0.04709288144401956
9,Week_4,Mya,0.0798720802372459,9.333333333333334,-0.01491476491392357,0.2412045442120484,0.2765763227910882
9,Week_4,Donny Osmond,0.05511510568946205,8.0,-0.002520445449917946,0.2059386431646771,-0.09442620605774536
9,Week_4,Kelly Osbourne,0.04626237901526233,7.666666666666667,0.013049773652764904,0.3891605052873007,-0.2695209525587653
9,Week_5,Melissa Joan Hart,0.04740624620341281,7.666666666666667,-0.012809408261177954,0.30188413716940715,-0.6255219570747382
9,Week_5,Mark Dacascos,0.0938802170674757,8.666666666666666,-0.006602000962843464,0.278405099328816,0.057743729623009506
9,Week_5,Natalie Coughlin,0.08644764033110547,7.333333333333333,0.005323452355374231,0.4827500409433884,-0.024737036967295074
9,Week_5,Louie Vito,0.0736281424492008,7.333333333333333,0.0024790176120156244,0.5014581247674598,-0.18524863065365554
9,Week_5,Michael Irvin,0.12350213968513236,7.0,0.012521005070170593,0.4378121718378061,0.331982527766312
9,Week_5,Joanna Krupa,0.08685524576127301,8.0,-0.031071959705043534,0.12298580736142159,-0.020033062429292117
9,Week_5,Aaron Carter,0.10062387552446228,8.0,-0.0176797652699368,0.2512836981840905,0.12711360722678725
9,Week_5,Mya,0.17837395968271647,9.0,-0.01491476491392357,0.2412045442120484,0.6996062900504697
9,Week_5,Donny Osmond,0.11280738471506813,9.666666666666666,-0.002520445449917946,0.2059386431646771,0.24140585071590628
9,Week_5,Kelly Osbourne,0.09647514858015308,8.0,0.013049773652764904,0.3891605052873007,0.08500949397486472
9,Week_6,Melissa Joan Hart,0.1161145105244792,7.9999666666666664,-0.012809408261177954,0.30188413716940715,0.022451614676370177
9,Week_6,Mark Dacascos,0.09996517034771997,10.666666666666666,-0.006602000962843464,0.278405099328816,-0.12730342040610063
9,Week_6,Louie Vito,0.12434115271161722,8.0,0.0024790176120156244,0.5014581247674598,0.09090377023807646
9,Week_6,Michael Irvin,0.07553343806108528,7.333266666666667,0.012521005070170593,0.4378121718378061,-0.4075498027668385
9,Week_6,Joanna Krupa,0.11148676861283785,11.999966666666666,-0.031071959705043534,0.12298580736142159,-0.018219332492836103
9,Week_6,Aaron Carter,0.07219386962944635,10.999933333333333,-0.0176797652699368,0.2512836981840905,-0.4527701150876065
9,Week_6,Mya,0.14477849886043556,11.0,-0.01491476491392357,0.2412045442120484,0.2430797311911287
9,Week_6,Donny Osmond,0.16560796228152375,10.3333,-0.002520445449917946,0.2059386431646771,0.37749807300338295
9,Week_6,Kelly Osbourne,0.08997862897085497,8.333266666666667,0.013049773652764904,0.3891605052873007,-0.23255306294830544
9,Week_7,Mark Dacascos,0.10254590240297926,7.166666666666667,-0.006602000962843464,0.278405099328816,-0.30130787050721525
9,Week_7,Michael Irvin,0.08586976413150807,7.833333333333333,0.012521005070170593,0.4378121718378061,-0.47878661929066646
9,Week_7,Joanna Krupa,0.14464762857259383,9.166666666666666,-0.031071959705043534,0.12298580736142159,0.042682239881425874
9,Week_7,Aaron Carter,0.15934657767958246,8.833333333333334,-0.0176797652699368,0.2512836981840905,0.13946316671855122
9,Week_7,Mya,0.17304688140986182,8.166666666666666,-0.01491476491392357,0.2412045442120484,0.2219441514326005
9,Week_7,Donny Osmond,0.08959200861355539,8.666666666666666,-0.002520445449917946,0.2059386431646771,-0.4363522707398486
9,Week_7,Kelly Osbourne,0.24495123718991937,8.666666666666666,0.013049773652764904,0.3891605052873007,0.5694407616951229
9,Week_8,Joanna Krupa,0.15774178065707678,8.666666666666666,-0.031071959705043534,0.12298580736142159,-0.05787945509735816
9,Week_8,Aaron Carter,0.21570973476301364,8.333333333333334,-0.0176797652699368,0.2512836981840905,0.2550948318449131
9,Week_8,Mya,0.2624328709838431,9.833333333333334,-0.01491476491392357,0.2412045442120484,0.451156468180839
9,Week_8,Donny Osmond,0.15455606664680346,8.333333333333334,-0.002520445449917946,0.2059386431646771,-0.07828193013445571
9,Week_8,Kelly Osbourne,0.20955954694926318,8.5,0.013049773652764904,0.3891605052873007,0.22616908106240224
9,Week_9,Joanna Krupa,0.22252858068689865,9.0,-0.031071959705043534,0.12298580736142159,-0.07822580412211108
9,Week_9,Mya,0.2214330065534729,9.666633333333333,-0.01491476491392357,0.2412045442120484,-0.0831612597507555
9,Week_9,Donny Osmond,0.33245749121919466,8.222199999999999,-0.002520445449917946,0.2059386431646771,0.3232306559611345
9,Week_9,Kelly Osbourne,0.2235809215404338,8.6666,0.013049773652764904,0.3891605052873007,-0.07350793642271743
9,Week_10,Mya,0.2981938092272206,9.4444,-0.01491476491392357,0.2412045442120484,0.21044870424519932
9,Week_10,Donny Osmond,0.2778776319541115,9.6666,-0.002520445449917946,0.2059386431646771,0.13988590656136374
9,Week_10,Kelly Osbourne,0.42392855881866787,8.4074,0.013049773652764904,0.3891605052873007,0.5622700102853198
10,Week_1,Aiden Turner,0.13241193444310576,5.0,-0.012767827613422458,0.30231928146338205,0.6258818789513914
10,Week_1,Shannen Doherty,0.08619192359400726,6.0,-0.010710163093796554,0.2932230188589504,0.1965405796874928
10,Week_1,Niecy Nash,0.09529036169793895,6.0,-0.009007332208448902,0.28746282453124317,0.2968927693249671
10,Week_1,Buzz Aldrin,0.10367725067549727,4.666666666666667,0.017460700196123478,0.20308673827996326,0.38124681506023594
10,Week_1,Chad Ochocinco,0.09441486610621178,6.0,0.006080889043533444,0.4749124771578435,0.28766264090387944
10,Week_1,Evan Lysacek,0.04280494301870438,7.666666666666667,0.003355020088859444,0.4945737192532115,-0.5033823127772036
10,Week_1,Pamela Anderson,0.08339475565549065,7.0,-0.02791983758647146,0.11675933152501052,0.16354952577131096
10,Week_1,Nicole Scherzinger,0.07451380061399464,8.333333333333334,-0.015683443866282485,0.24208138157113704,0.05094845158339356
10,Week_1,Erin Andrews,0.13277337428126576,7.0,0.01689411908404682,0.36974202101236636,0.6286078222829676
10,Week_1,Kate Gosselin,0.025658884418502927,5.333333333333333,0.018217141508907585,0.363121283625556,-1.0151460170517037
10,Week_1,Jake Pavelka,0.12886790549528054,6.666666666666667,0.01750715897927989,0.36759592761452753,0.598751991531091
10,Week_2,Aiden Turner,0.0952910245677562,6.333333333333333,-0.012767827613422458,0.30231928146338205,0.19629790805325614
10,Week_2,Shannen Doherty,0.07930661649644838,6.666666666666667,-0.010710163093796554,0.2932230188589504,0.012683844082601375
10,Week_2,Niecy Nash,0.10474991543496096,7.0,-0.009007332208448902,0.28746282453124317,0.2909380341478638
10,Week_2,Buzz Aldrin,0.10310083789910801,4.0,0.017460700196123478,0.20308673827996326,0.27506980069176185
10,Week_2,Chad Ochocinco,0.11998590327766467,5.333333333333333,0.006080889043533444,0.4749124771578435,0.42673654584487986
10,Week_2,Evan Lysacek,0.12419264197595525,8.0,0.003355020088859444,0.4945737192532115,0.4611962070440431
10,Week_2,Pamela Anderson,0.06895292962530285,7.333333333333333,-0.02791983758647146,0.11675933152501052,-0.12721362488696375
10,Week_2,Nicole Scherzinger,0.05825178697275599,9.333333333333334,-0.015683443866282485,0.24208138157113704,-0.2958629477314417
